idacr	leader	plad_id	archigos_id	startdate	enddate	startyear	endyear	adm0	adm1	adm2	country	continent	latitude	longitude	geoname	geo_precision	foreign_leader	ethnicity1	ethnicity2	ethnicity_geoepr1	ethnicity_geoepr2	ethnicitysource1	ethnicitysource2	ethnicity_precision	entry	exit	gender	yrborn	birthdate	uid	id_0	id_1	id_2	gid_0	gid_1	gid_2	edu_name	edu_r	birthplace_comment_external	ethnicity_comment_external
"JPN"	"Hatoyama Yukio"	"JPN_2009_1"	"82551e78-1e42-11e4-b4cd-db5882bf8def"	2009-09-16	2010-06-08	2009.0	2010.0	"Japan"	"Tokyo"	"Bunkyo"	"Japan"	"Asia"	35.71745	139.74728	"Bunkyo"	1	"0"	"Japanese"	"."	"Japanese"	"."	"https://www.britannica.com/biography/Hatoyama-Yukio"	"."	2	"Regular"	"Regular"	"M"	1947	1947-02-11	"183838"	"114"	"41"	"1618"	"JPN"	"JPN.41_1"	"JPN.41.5_1"	"PhD in engineering"	8	"."	"."
"JPN"	"Naoto Kan"	"JPN_2010_1"	"82551e79-1e42-11e4-b4cd-db5882bf8def"	2010-06-08	2011-09-02	2010.0	2011.0	"Japan"	"Yamaguchi"	"Ube"	"Japan"	"Asia"	33.94306	131.25111	"Ube"	1	"0"	"Japanese"	"."	"Japanese"	"."	"https://www.britannica.com/biography/Kan-Naoto"	"."	3	"Regular"	"Regular"	"M"	1946	1946-10-10	"184831"	"114"	"46"	"1780"	"JPN"	"JPN.46_1"	"JPN.46.17_1"	"."	6	"."	"Assessment of ethnicity is based on nationality/skin color."
"JPN"	"Yoshihiko Noda"	"JPN_2011_1"	"82551e7a-1e42-11e4-b4cd-db5882bf8def"	2011-09-02	2012-12-26	2011.0	2012.0	"Japan"	"Chiba"	"Funabashi"	"Japan"	"Asia"	35.70129	139.98648	"Funabashi"	1	"0"	"Japanese"	"."	"Japanese"	"."	"https://www.britannica.com/biography/Noda-Yoshihiko"	"https://www.bloomberg.com/news/articles/2011-08-29/noda-elected-leader-of-japan-ruling-party-to-succeed-kan-as-prime-minister"	3	"Regular"	"Regular"	"M"	1957	1957-05-20	"183791"	"114"	"4"	"136"	"JPN"	"JPN.4_1"	"JPN.4.7_1"	"."	7	"."	"."
"JPN"	"Shinzo Abe"	"JPN_2012_1"	"364a2a98-3bbd-11e5-afeb-eb6f07f9fec7"	2012-12-26	2020-09-16	2012.0	2020.0	"Japan"	"Tokyo"	"Nakano"	"Japan"	"Asia"	35.6895	139.69171	"Tokyo"	1	"0"	"Japanese"	"."	"Japanese"	"."	"https://www.britannica.com/biography/Abe-Shinzo"	"."	3	"Regular"	"Retired Due to Ill Health"	"M"	1954	1954-09-21	"183839"	"114"	"41"	"1651"	"JPN"	"JPN.41_1"	"JPN.41.38_1"	"Bachelor��s degree in political science"	6	"."	"."
"JPN"	"Yoshihide Suga"	"JPN_2020_1"	"."	2020-09-16	2021-10-04	2020.0	2021.0	"Japan"	"Akita"	"Yuzawa"	"Japan"	"Asia"	39.16667	140.5	"Yuzawa"	1	"0"	"Japanese"	"."	"Japanese"	"."	"https://www.britannica.com/biography/Suga-Yoshihide"	"https://asia.nikkei.com/Politics/Japan-after-Abe/Who-is-Yoshihide-Suga"	1	"Regular"	"Regular"	"M"	1948	1948-12-06	"182298"	"114"	"2"	"89"	"JPN"	"JPN.2_1"	"JPN.2.25_1"	"Bachelor��s degree in law"	6	"."	"."
"JPN"	"Fumio Kishida"	"JPN_2021_1"	"."	2021-10-04	2023-12-31	2021.0	2023.0	"Japan"	"Tokyo"	"Shibuya"	"Japan"	"Asia"	35.66404	139.69821	"Shibuya-ku"	3	"0"	"Japanese"	"."	"Japanese"	"."	"https://www.britannica.com/biography/Fumio-Kishida"	"https://www.straitstimes.com/asia/east-asia/fumio-kishida-japans-ronin-turned-prime-minister-designate"	1	"Regular"	"Still in Office"	"M"	1957	1957-07-29	"."	"."	"."	"."	"JPN"	"JPN.41_1"	"JPN.41.45_1"	"Degree in law"	7	"."	"."
"KEN"	"Moi"	"KEN_1978_1"	"8232670e-1e42-11e4-b4cd-db5882bf8def"	1978-08-22	2002-12-30	1978.0	2002.0	"Kenya"	"Baringo"	"Baringo Central"	"Kenya"	"Africa"	0.3776	35.78957	"village of Kuriengwo, which is now in the Sacho"	1	"0"	"Kalenjin"	"."	"Kalenjin-Masai-Turkana-Samburu"	"."	"https://www.nation.co.ke/kenya/news/how-moi-s-burial-is-different-from-other-kalenjin-sub-tribes-249618"	"https://biography.yourdictionary.com/daniel-arap-moi"	1	"Regular"	"Regular"	"M"	1924	1924-09-02	"139487"	"118"	"1"	"2"	"KEN"	"KEN.1_1"	"KEN.1.2_1"	"."	4	"."	"."
"KEN"	"Mwai Kibaki"	"KEN_2002_1"	"8232670f-1e42-11e4-b4cd-db5882bf8def"	2002-12-31	2013-04-09	2002.0	2013.0	"Kenya"	"Nyeri"	"Othaya"	"Kenya"	"Africa"	-0.54607	36.93376	"Gatuyaini"	1	"0"	"Kikuyu"	"."	"Kikuyu-Meru-Emb"	"."	"https://www.britannica.com/biography/Mwai-Kibaki"	"https://www.deutschlandfunkkultur.de/kibaki-die-kikuyu-und-die-korruption.979.de.html?dram:article_id=151792"	1	"Regular"	"Regular"	"M"	1931		"141137"	"118"	"36"	"244"	"KEN"	"KEN.36_1"	"KEN.36.5_1"	"."	6	"."	"."
"KEN"	"Uhuru Kenyatta"	"KEN_2013_1"	"2b3c671c-3481-11e4-8dba-bbcd9ed46413"	2013-04-09	2022-09-13	2013.0	2022.0	"Kenya"	"Nairobi"	"Starehe"	"Kenya"	"Africa"	-1.28333	36.81667	"Nairobi"	1	"0"	"Kikuyu"	"."	"Kikuyu-Meru-Emb"	"."	"https://www.britannica.com/biography/Uhuru-Kenyatta"	"https://www.dw.com/en/uhuru-kenyattas-path-to-power/a-40005772"	1	"Regular"	"Regular"	"M"	1961	1961-10-26	"142354"	"118"	"30"	"206"	"KEN"	"KEN.30_1"	"KEN.30.16_1"	"Bachelor��s degree in political science and economics"	6	"."	"."
"KEN"	"William Samoei Ruto"	"KEN_2022_1"	"."	2022-09-13	2023-12-31	2022.0	2023.0	"Kenya"	"Uasin Gishu"	"Turbo"	"Kenya"	"Africa"	0.614886	35.16423	"Kamagut"	1	"0"	"Kalenjin"	"."	"Kalenjin-Masai-Turkana-Samburu"	"."	"https://www.bbc.com/news/world-africa-24017899"	"https://www.icc-cpi.int/sites/default/files/CaseInformationSheets/RutoSangEng.pdf"	1	"Regular"	"Still in Office"	"M"	1966	1966-12-21	"."	"."	"."	"."	"KEN"	"KEN.44_1"	"KEN.44.6_1"	"PhD"	8	"."	"."
"KOS"	"Hashim Thaci"	"KOS_2008_1"	"149e8af7-aae0-11e4-b3bc-29f2fa19767e"	2008-02-17	2014-12-09	2008.0	2014.0	"Kosovo"	"Kosovska Mitrovica"	"Srbica"	"Kosovo"	"Europe"	42.746666	20.78861	"Skenderaj"	3	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Regular"	"M"	1968	1968-04-24	"105456"	"120"	"3"	"9"	"XKO"	"XKO.3_1"	"XKO.3.3_1"	"Master��s degree in history and international relations"	7	"."	"."
"KOS"	"Isa Mustafa"	"KOS_2014_1"	"149e8af8-aae0-11e4-b3bc-29f2fa19767e"	2014-12-09	2017-09-09	2014.0	2017.0	"Kosovo"	"Pristina"	"Pri��tina"	"Kosovo"	"Europe"	42.666668	21.166666	"Pristina"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Regular"	"M"	1951	1951-05-15	"105661"	"120"	"5"	"22"	"XKO"	"XKO.5_1"	"XKO.5.7_1"	"PhD in management and finance"	8	"."	"."
"KOS"	"Ramush Haradinaj"	"KOS_2017_1"	"."	2017-09-09	2020-02-03	2017.0	2020.0	"Kosovo"	"��akovica"	"Decani"	"Kosovo"	"Europe"	42.54018	20.28793	"Decan"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Regular"	"M"	1968	1968-07-03	"106146"	"120"	"1"	"2"	"XKO"	"XKO.1_1"	"XKO.1.2_1"	"Master��s degree in public administration"	7	"."	"."
"KOS"	"Albin Kurti"	"KOS_2020_1"	"."	2020-02-03	2020-06-03	2020.0	2020.0	"Kosovo"	"Pristina"	"Pri��tina"	"Kosovo"	"Europe"	42.67271	21.16688	"Pristina"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Regular"	"M"	1975	1975-03-24	"105661"	"120"	"5"	"22"	"XKO"	"XKO.5_1"	"XKO.5.7_1"	"Degree in telecommunications and computer engineering"	6	"."	"."
"KOS"	"Avdullah Hoti"	"KOS_2020_2"	"."	2020-06-03	2021-03-22	2020.0	2021.0	"Kosovo"	"��akovica"	"Orahovac"	"Kosovo"	"Europe"	42.40944	20.53972	"Ratkovac"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Regular"	"M"	1976	1976-02-04	"106671"	"120"	"1"	"3"	"XKO"	"XKO.1_1"	"XKO.1.3_1"	"PhD in economics"	8	"."	"."
"KOS"	"Albin Kurti"	"KOS_2021_1"	"."	2021-03-22	2023-12-31	2021.0	2023.0	"Kosovo"	"Pristina"	"Pri��tina"	"Kosovo"	"Europe"	42.67271	21.16688	"Pristina"	1	"0"	"Kosovo-Albanian"	"."	"Albanians"	"."	"https://www.rferl.org/a/ready-or-not-albin-kurti-is-kosovos-man-of-the-moment/30417149.html"	"https://www.bndlg.de/~wplarre/ALBIN-KURTI-991110.htm"	1	"Regular"	"Still in Office"	"M"	1975	1975-03-24	"."	"."	"."	"."	"XKO"	"XKO.5_1"	"XKO.5.7_1"	"Bachelor Degree in Telecommunication"	6	"."	"."
"KUW"	"Jabir As-Sabah"	"KUW_1978_1"	"82423c18-1e42-11e4-b4cd-db5882bf8def"	1978-01-01	1990-08-02	1978.0	1990.0	"Kuwait"	"Al Kuwayt"	"."	"Kuwait"	"Asia"	29.36972	47.97833	"Kuwait City"	1	"0"	"Arab"	"."	"Kuwaiti Sunni (Arab)"	"."	"https://www.britannica.com/biography/Sheikh-Jabir-al-Ahmad-al-Jabir-al-Sabah"	"https://www.britannica.com/topic/Sabah-dynasty"	2	"Regular"	"Foreign"	"M"	1926	1926-06-29	"128617"	"121"	"4"	"."	"KWT"	"KWT.4_1"	"."	"Education by private tutors"	3	"GADM reports no ADM2 regions, but geo_prec=1"	"."
"KUW"	"Saddam Hussein"	"KUW_1990_1"	"82423c19-1e42-11e4-b4cd-db5882bf8def"	1990-08-02	1991-04-20	1990.0	1991.0	"Iraq"	"Sala ad-Din"	"Tikrit"	"Kuwait"	"Asia"	34.53333	43.73333	"Al-Awja"	1	"1"	"Arab"	"."	"Sunni Arabs"	"."	"https://www.n-tv.de/politik/Der-Geist-von-Saddam-Hussein-article13047141.html"	"http://news.bbc.co.uk/2/hi/middle_east/2886733.stm"	1	"Foreign Imposition"	"Foreign"	"M"	1937	1937-04-28	"124741"	"108"	"17"	"96"	"IRQ"	"IRQ.17_1"	"IRQ.17.7_1"	"."		"."	"."
"KUW"	"Jabir As-Sabah"	"KUW_1991_1"	"82423c18-1e42-11e4-b4cd-db5882bf8def"	1991-04-20	2006-01-15	1991.0	2006.0	"Kuwait"	"Al Kuwayt"	"."	"Kuwait"	"Asia"	29.36972	47.97833	"Kuwait City"	1	"0"	"Arab"	"."	"Kuwaiti Sunni (Arab)"	"."	"https://www.britannica.com/biography/Sheikh-Jabir-al-Ahmad-al-Jabir-al-Sabah"	"https://www.britannica.com/topic/Sabah-dynasty"	2	"Foreign Imposition"	"Natural Death"	"M"	1926	1926-06-29	"128617"	"121"	"4"	"."	"KWT"	"KWT.4_1"	"."	"Education by private tutors"	3	"GADM reports no ADM2 regions, but geo_prec=1"	"."
"KUW"	"Sheikh Saad Al Abdullah Al Salim Al Sabah"	"KUW_2006_1"	"82548bff-1e42-11e4-b4cd-db5882bf8def"	2006-01-15	2006-01-24	2006.0	2006.0	"Kuwait"	"."	"."	"Kuwait"	"Asia"	29.31166	47.481766	"."	5	"0"	"Arab"	"East African?"	"Kuwaiti Sunni (Arab)"	"."	"https://www.britannica.com/topic/Sabah-dynasty"	"https://www.globalsecurity.org/military/world/gulf/sheikh-saad-al-abdullah-al-salem-al-sabah.htm"	1	"Regular"	"Regular"	"M"	1929		"."	"."	"."	"."	"KWT"	"KWT.3_1"	"."	"Training as policeman"	5	"."	"."
"KUW"	"Sheikh Sabah Al Ahmad Al Jabir Al Sabah"	"KUW_2006_2"	"82548c00-1e42-11e4-b4cd-db5882bf8def"	2006-01-29	2020-09-29	2006.0	2020.0	"Kuwait"	"Al Kuwayt"	"."	"Kuwait"	"Asia"	29.36972	47.97833	"Kuwait City"	1	"0"	"Arab"	"."	"Kuwaiti Sunni (Arab)"	"."	"https://www.britannica.com/topic/Sabah-dynasty"	"."	2	"Regular"	"Natural Death"	"M"	1942	1942-01-05	"128617"	"121"	"4"	"."	"KWT"	"KWT.4_1"	"."	"Primary school education under tutors"	3	"GADM reports no ADM2 regions, but geo_prec=1"	"."
"KUW"	"Sheikh Nawaf Al Ahmad Al Jabir Al Sabah"	"KUW_2020_1"	"."	2020-09-29	2023-12-16	2020.0	2023.0	"Kuwait"	"Al Kuwayt"	"."	"Kuwait"	"Asia"	29.36972	47.97833	"Kuwait City"	1	"0"	"."	"."	"."	"."	"https://www.britannica.com/topic/Sabah-dynasty"	"."	2	"Regular"	"Natural Death"	"M"	1937	1937-06-25	"128617"	"121"	"4"	"."	"KWT"	"KWT.4_1"	"."	"."		"."	"."
"KUW"	"Sheikh Mishal Al-Ahmad Al Jaber Al Sabeh"	"KUW_2023_1"	"."	2023-12-16	2023-12-31	2023.0	2023.0	"Kuwait"	"Al Kuwayt"	"."	"Kuwait"	"Asia"	29.36972	47.97833	"Kuwait City"	1	"0"	"Arab"	"."	"Kuwaiti Sunni (Arab)"	"."	"https://www.britannica.com/topic/Sabah-dynasty"	"."	2	"Regular"	"Still in Office"	"M"	1940	1940-09-27	"."	"."	"."	"."	"KWT"	"KWT.4_1"	"."	"Graduated university."	6	"GADM reports no ADM2 regions, but geo_prec=1"	"."
"KYR"	"Akayev"	"KYR_1990_1"	"824391f3-1e42-11e4-b4cd-db5882bf8def"	1990-10-27	2005-03-25	1990.0	2005.0	"Kyrgyzstan"	"Ch��y"	"Kemin"	"Kyrgyzstan"	"Asia"	42.71493	76.03153	"Kyzyl-Bayrak"	1	"0"	"Kyrgyz"	"."	"Kyrgyz"	"."	"http://factsanddetails.com/central-asia/Kyrgyzstan/sub8_5a/entry-4747.html"	"."	2	"Regular"	"Irregular"	"M"	1944	1944-11-10	"181511"	"122"	"3"	"8"	"KGZ"	"KGZ.3_1"	"KGZ.3.4_1"	"."	8	"."	"."
"KYR"	"Bakiyev"	"KYR_2005_1"	"8254bcd2-1e42-11e4-b4cd-db5882bf8def"	2005-03-25	2010-04-07	2005.0	2010.0	"Kyrgyzstan"	"Jalal-Abad"	"Suzak"	"Kyrgyzstan"	"Asia"	40.89846	72.96905	"Masadan"	1	"0"	"Kyrgyz"	"."	"Kyrgyz"	"."	"https://www.notablebiographies.com/newsmakers2/2007-A-Co/Bakiyev-Kurmanbek.html"	"."	2	"Regular"	"Irregular"	"M"	1949	1949-08-01	"181735"	"122"	"4"	"18"	"KGZ"	"KGZ.4_1"	"KGZ.4.6_1"	"."	6	"."	"."
"KYR"	"Otunbayeva"	"KYR_2010_1"	"8254bcd3-1e42-11e4-b4cd-db5882bf8def"	2010-04-07	2011-12-01	2010.0	2011.0	"Kyrgyzstan"	"Bi��kek"	"Bi��kek"	"Kyrgyzstan"	"Asia"	42.87	74.59	"Bishkek"	1	"0"	"Kyrgyz"	"."	"Kyrgyz"	"."	"https://www.britannica.com/biography/Roza-Otunbayeva"	"https://cpj.org/2011/02/attacks-on-the-press-2010-kyrgyzstan.php"	1	"Regular"	"Regular"	"F"	1950	1950-08-23	"181516"	"122"	"2"	"4"	"KGZ"	"KGZ.2_1"	"KGZ.2.1_1"	"."	7	"."	"."
"KYR"	"Atambayev"	"KYR_2011_1"	"8254bcd4-1e42-11e4-b4cd-db5882bf8def"	2011-12-01	2017-11-24	2011.0	2017.0	"Kyrgyzstan"	"Ch��y"	"Alam��d��n"	"Kyrgyzstan"	"Asia"	42.72115	74.62598	"Arashan"	1	"0"	"Kyrgyz"	"."	"Kyrgyz"	"."	"."	"."	3	"Regular"	"Regular"	"M"	1956	1956-09-17	"181532"	"122"	"3"	"5"	"KGZ"	"KGZ.3_1"	"KGZ.3.1_1"	"Degree in management"	6	"."	"Assessment of ethnicity is based on nationality/skin color."
"KYR"	"Jeenbekov"	"KYR_2017_1"	"."	2017-11-24	2020-10-15	2017.0	2020.0	"Kyrgyzstan"	"Osh"	"Kara-Kuldja"	"Kyrgyzstan"	"Asia"	40.63223	73.59249	"Biy-Myrza"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Irregular"	"M"	1958	1958-11-16	"181852"	"122"	"7"	"31"	"KGZ"	"KGZ.7_1"	"KGZ.7.4_1"	"Graduate degree in accounting"	7	"."	"."
"KYR"	"Japarov"	"KYR_2020_1"	"."	2020-10-15	2020-11-14	2020.0	2020.0	"Kyrgyzstan"	"Ysyk-K��l"	"T��p"	"Kyrgyzstan"	"Asia"	42.75534	78.72757	"Kensu"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Regular"	"M"	1968	1968-12-06	"181524"	"122"	"9"	"42"	"KGZ"	"KGZ.9_1"	"KGZ.9.4_1"	"Degree in law or sports"	6	"."	"."
"KYR"	"Talant Mamytov"	"KYR_2020_2"	"."	2020-11-14	2021-01-28	2020.0	2021.0	"Kyrgyzstan"	"Jalal-Abad"	"Nooken"	"Kyrgyzstan"	"Asia"	41.24916	72.44972	"Mailuu-Suu"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Regular"	"M"	1976	1976-03-14	"181708"	"122"	"4"	"17"	"KGZ"	"KGZ.4_1"	"KGZ.4.5_1"	"."		"."	"."
"KYR"	"Sadyr Japarov"	"KYR_2021_1"	"."	2021-01-28	2023-12-31	2021.0	2023.0	"Kyrgyzstan"	"Ysyk-K��l"	"T��p"	"Kyrgyzstan"	"Asia"	42.75534	78.72757	"Kensu"	1	"0"	"Kyrgyz"	"."	"Kyrgyz"	"."	"https://en.wikipedia.org/wiki/Sadyr_Japarov"	"https://emerging-europe.com/news/sadyr-japarov-new-hope-for-kyrgyzstan-or-a-return-to-autocracy/"	3	"Regular"	"Still in Office"	"M"	1968	1968-12-06	"."	"."	"."	"."	"KGZ"	"KGZ.9_1"	"KGZ.9.4_1"	"Degree in law"	7	"."	"."
"KZK"	"Nazarbayev"	"KZK_1990_1"	"8243c2c2-1e42-11e4-b4cd-db5882bf8def"	1990-04-24	2019-03-20	1990.0	2019.0	"Kazakhstan"	"Almaty"	"Karasayskiy"	"Kazakhstan"	"Asia"	43.37633	76.62456	"Ushkonyr"	1	"0"	"Kazakh"	"."	"Kazakhs"	"."	"https://www.britannica.com/biography/Nursultan-Nazarbayev"	"https://e-history.kz/en/contents/view/304"	1	"Regular"	"Irregular"	"M"	1940	1940-07-06	"181413"	"117"	"1"	"7"	"KAZ"	"KAZ.1_1"	"KAZ.1.7_1"	"."	5	"."	"."
"KZK"	"Kassy-Jomart Tokayev"	"KZK_2019_1"	"."	2019-03-20	2023-12-31	2019.0	2023.0	"Kazakhstan"	"Almaty"	"Almaty (Alma-Ata)"	"Kazakhstan"	"Asia"	43.25667	76.92861	"Alma-Ata"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Still in Office"	"M"	1953	1953-05-17	"181444"	"117"	"1"	"3"	"KAZ"	"KAZ.1_1"	"KAZ.1.3_1"	"PhD in political science"	8	"."	"."
"LAO"	"Phomivan"	"LAO_1975_1"	"824b94e3-1e42-11e4-b4cd-db5882bf8def"	1975-12-02	1992-11-25	1975.0	1992.0	"Laos"	"Savannakh��t"	"Khanthabouly"	"Laos"	"Asia"	16.5703	104.7622	"Savannakhet"	1	"0"	"Lao"	"Vietnamese"	"Lao (incl. Phuan)"	"."	"https://www.britannica.com/biography/Kaysone-Phomvihan"	"https://www.washingtonpost.com/archive/local/1992/11/22/kaysone-phomvihane-laotian-president-dies/c04e169e-34da-476f-8fc0-0222b4072fd5/"	1	"Irregular"	"Natural Death"	"M"	1920	1920-12-13	"210546"	"123"	"12"	"86"	"LAO"	"LAO.12_1"	"LAO.12.4_1"	"."	6	"."	"."
"LAO"	"Phounsavanh"	"LAO_1992_1"	"824b94e4-1e42-11e4-b4cd-db5882bf8def"	1992-11-25	1998-02-24	1992.0	1998.0	"Thailand"	"Mukdahan"	"Muang Mukdahan"	"Laos"	"Asia"	16.54531	104.72351	"Ban Phalouka"	1	"1"	"Lao"	"."	"Lao (incl. Phuan)"	"."	"https://books.google.de/books?id=JrfWDgAAQBAJ&pg=PA25&lpg=PA25&dq=Nouhak+Phoumsavanh+ethnicity&source=bl&ots=c5pf3h0aW1&sig=ACfU3U0fD8wypyuNg-d42HLKaowPYdO3WA&hl=de&sa=X&ved=2ahUKEwifrvuXheflAhVJUlAKHf5YBxIQ6AEwB3oECAkQBA#v=onepage&q=Nouhak%20Phoumsavanh%20ethnicity&f=false"	"."	2	"Regular"	"Regular"	"M"	1914		"211209"	"228"	"25"	"347"	"THA"	"THA.25_1"	"THA.25.4_1"	"."		"."	"."
"LAO"	"Siphandon"	"LAO_1998_1"	"824bc5b2-1e42-11e4-b4cd-db5882bf8def"	1998-02-24	2006-06-08	1998.0	2006.0	"Laos"	"Champasak"	"Khong"	"Laos"	"Asia"	13.95518	105.92601	"Don Khon"	3	"0"	"Lao"	"."	"Lao (incl. Phuan)"	"."	"."	"."	3	"Regular"	"Regular"	"M"	1924		"221591"	"123"	"4"	"20"	"LAO"	"LAO.4_1"	"LAO.4.3_1"	"."	3	"."	"Assessment of ethnicity is based on nationality/skin color."
"LAO"	"Sayasone"	"LAO_2006_1"	"8255b0f8-1e42-11e4-b4cd-db5882bf8def"	2006-06-08	2016-04-20	2006.0	2016.0	"Laos"	"Attapu"	"Samakkhixay"	"Laos"	"Asia"	14.81071	106.83184	"Attapeu"	3	"0"	"Lao"	"."	"Lao (incl. Phuan)"	"."	"https://www.wikiwand.com/en/Choummaly_Sayasone"	"."	3	"Regular"	"Regular"	"M"	1936	1936-03-06	"218313"	"123"	"1"	"2"	"LAO"	"LAO.1_1"	"LAO.1.2_1"	"Diploma in military science and political theory"	6	"."	"Assessment of ethnicity is based on nationality/skin color."
"LAO"	"Bounnhang Vorachit"	"LAO_2016_1"	"."	2016-04-20	2021-03-22	2016.0	2021.0	"Laos"	"Savannakh��t"	"Khanthabouly"	"Laos"	"Asia"	16.5703	104.7622	"Savannakhet"	1	"0"	"."	"."	"."	"."	"."	"."		"Regular"	"Regular"	"M"	1937	1937-08-15	"210546"	"123"	"12"	"86"	"LAO"	"LAO.12_1"	"LAO.12.4_1"	"Military degree"	6	"."	"."
"LAO"	"Thongloun Sisoulith"	"LAO_2021_1"	"."	2021-03-22	2023-12-31	2021.0	2023.0	"Laos"	"Houaphan"	"."	"Laos"	"Asia"	20.5	104.0	"Houaphan"	4	"0"	"Lao"	"."	"Lao (incl. Phuan)"	"."	"https://en.wikipedia.org/wiki/Thongloun_Sisoulith#:~:text=Thongloun%20Sisoulith%20(Lao%3A%20%E0%BA%97%E0%BA%AD%E0%BA%87%E0%BA%A5%E0%BA%B8%E0%BA%99%20%E0%BA%AA%E0%BA%B5%E0%BA%AA%E0%BA%B8%E0%BA%A5%E0%BA%B4%E0%BA%94,Laos%20since%2022%20March%202021."	"."	3	"Regular"	"Still in Office"	"M"	1945	1945-11-10	"."	"."	"."	"."	"LAO"	"LAO.5_1"	"."	"PhD in History"	8	"."	"."
"LAT"	"Godmanis"	"LAT_1990_1"	"8221ceaa-1e42-11e4-b4cd-db5882bf8def"	1990-05-03	1993-08-03	1990.0	1993.0	"Latvia"	"Riga"	"Riga"	"Latvia"	"Europe"	56.94889	24.106388	"Riga"	1	"0"	"Latvian"	"."	"Latvians"	"."	"https://www.riseba.lv/lv/studentiem/bakalaura-programmas/eiropas-biznesa-studijas/pasniedzeji"	"https://pantheon.world/profile/person/Ivars_Godmanis/"	3	"Regular"	"Regular"	"M"	1951	1951-11-27	"36424"	"124"	"3"	"14"	"LVA"	"LVA.3_1"	"LVA.3.3_1"	"PhD in physics (Dr. rer. nat.)"	8	"."	"Assessment of ethnicity is based on nationality/skin color."
"LAT"	"Birkavs"	"LAT_1993_1"	"8221ff7a-1e42-11e4-b4cd-db5882bf8def"	1993-08-03	1994-09-19	1993.0	1994.0	"Latvia"	"Riga"	"Riga"	"Latvia"	"Europe"	56.94889	24.106388	"Riga"	1	"0"	"Latvian"	"."	"Latvians"	"."	"https://www.nytimes.com/1999/06/03/opinion/IHT-latvias-past-letters-to-the-editor.html"	"http://www.clubmadrid.org/miembro/valdis-birkavs/"	3	"Regular"	"Regular"	"M"	1942	1942-07-28	"36424"	"124"	"3"	"14"	"LVA"	"LVA.3_1"	"LVA.3.3_1"	"."	7	"."	"Assessment of ethnicity is based on nationality/skin color."
"LAT"	"Gailis"	"LAT_1994_1"	"8221ff7b-1e42-11e4-b4cd-db5882bf8def"	1994-09-19	1995-12-21	1994.0	1995.0	"Latvia"	"Riga"	"Riga"	"Latvia"	"Europe"	56.94889	24.106388	"Riga"	1	"0"	"Latvian"	"."	"Latvians"	"."	"http://vagneriga.lv/swan-song-for-former-latvian-pm-maris-gailis-as-efforts-intensify-to-save-rigas-wagner-house-lv/"	"."	3	"Regular"	"Regular"	"M"	1951		"36424"	"124"	"3"	"14"	"LVA"	"LVA.3_1"	"LVA.3.3_1"	"."	6	"."	"Assessment of ethnicity is based on nationality/skin color."
"LAT"	"Skele"	"LAT_1995_1"	"8221ff7c-1e42-11e4-b4cd-db5882bf8def"	1995-12-21	1997-08-07	1995.0	1997.0	"Latvia"	"Vidzeme"	"Aluksne"	"Latvia"	"Europe"	57.53949	26.70201	"Ape"	3	"0"	"Latvian"	"."	"Latvians"	"."	"https://prabook.com/web/andris.skele/2582983"	"https://www.piie.com/blogs/realtime-economic-issues-watch/latvias-elections-reformers-beat-oligarchs"	3	"Regular"	"Regular"	"M"	1958		"36136"	"124"	"4"	"16"	"LVA"	"LVA.4_1"	"LVA.4.1_1"	"Degree from latvian academy for agriculture"	7	"."	"."
"LAT"	"Krasts"	"LAT_1997_1"	"8221ff7d-1e42-11e4-b4cd-db5882bf8def"	1997-08-07	1998-11-26	1997.0	1998.0	"Latvia"	"Riga"	"Riga"	"Latvia"	"Europe"	56.94889	24.106388	"Riga"	1	"0"	"Latvian"	"."	"Latvians"	"."	"https://www.nato.int/docu/update/1997/9709e.htm"	"https://peoplepill.com/people/guntars-krasts/"	3	"Regular"	"Regular"	"M"	1957		"36424"	"124"	"3"	"14"	"LVA"	"LVA.3_1"	"LVA.3.3_1"	"."	6	"."	"Assessment of ethnicity is based on nationality/skin color."
"LAT"	"Kristopans"	"LAT_1998_1"	"8221ff7e-1e42-11e4-b4cd-db5882bf8def"	1998-11-26	1999-07-16	1998.0	1999.0	"Russia"	"Omsk"	"Kolosovskiy rayon"	"Latvia"	"Europe"	56.216667	73.26667	"Omsk Oblast"	3	"1"	"Latvian"	"."	"Latvians"	"."	"https://enacademic.com/dic.nsf/enwiki/2049232"	"."	3	"Regular"	"Regular"	"M"	1954		"180260"	"188"	"51"	"1361"	"RUS"	"RUS.51_1"	"RUS.51.10_1"	"."	6	"."	"Assessment of ethnicity is based on nationality/skin color."
